module_name,completion_time
ObjectDetector,146.8195915222168
ObjectTracker,0.14328956604003906
ObjectDetector,141.92843437194824
ObjectTracker,0.12135505676269531
ObjectDetector,145.8728313446045
ObjectTracker,0.12326240539550781
ObjectDetector,138.96751403808594
ObjectTracker,0.3323554992675781
ObjectDetector,149.76024627685547
ObjectTracker,0.8111000061035156
ObjectDetector,132.05385208129883
ObjectTracker,0.6568431854248047
ObjectDetector,159.65700149536133
ObjectTracker,0.5400180816650391
ObjectDetector,154.44707870483398
ObjectTracker,0.3139972686767578
ObjectDetector,138.20719718933105
ObjectTracker,0.5490779876708984
ObjectDetector,160.3105068206787
ObjectTracker,0.537872314453125
ObjectDetector,150.1145362854004
ObjectTracker,0.5323886871337891
ObjectDetector,155.6107997894287
ObjectTracker,0.34165382385253906
ObjectDetector,156.71706199645996
ObjectTracker,0.2834796905517578
ObjectDetector,148.6966609954834
ObjectTracker,0.1251697540283203
ObjectDetector,152.18520164489746
ObjectTracker,0.3161430358886719
ObjectDetector,155.2600860595703
ObjectTracker,0.5474090576171875
ObjectDetector,149.34206008911133
ObjectTracker,0.5216598510742188
ObjectDetector,153.10049057006836
ObjectTracker,0.5321502685546875
ObjectDetector,148.53596687316895
ObjectTracker,0.3197193145751953
ObjectDetector,149.8556137084961
ObjectTracker,0.5304813385009766
ObjectDetector,149.63531494140625
ObjectTracker,0.5381107330322266
ObjectDetector,159.9414348602295
ObjectTracker,0.5538463592529297
ObjectDetector,164.18957710266113
ObjectTracker,0.6949901580810547
ObjectDetector,155.9731960296631
ObjectTracker,0.5488395690917969
ObjectDetector,161.60845756530762
ObjectTracker,0.5428791046142578
ObjectDetector,156.3253402709961
ObjectTracker,0.5881786346435547
ObjectDetector,147.6118564605713
ObjectTracker,0.5595684051513672
ObjectDetector,152.55355834960938
ObjectTracker,0.5257129669189453
ObjectDetector,136.51800155639648
ObjectTracker,0.3268718719482422
ObjectDetector,164.22247886657715
ObjectTracker,0.5283355712890625
ObjectDetector,161.89908981323242
ObjectTracker,0.5230903625488281
ObjectDetector,147.33028411865234
ObjectTracker,0.5209445953369141
ObjectDetector,142.96412467956543
ObjectTracker,0.5404949188232422
ObjectDetector,160.99309921264648
ObjectTracker,0.5347728729248047
ObjectDetector,149.80173110961914
ObjectTracker,0.5717277526855469
ObjectDetector,155.0462245941162
ObjectTracker,0.3485679626464844
ObjectDetector,139.18137550354004
ObjectTracker,0.5133152008056641
ObjectDetector,144.64855194091797
ObjectTracker,0.5295276641845703
ObjectDetector,138.12017440795898
ObjectTracker,0.5261898040771484
ObjectDetector,126.23143196105957
ObjectTracker,0.32210350036621094
ObjectDetector,157.56559371948242
ObjectTracker,0.5478858947753906
ObjectDetector,155.1339626312256
ObjectTracker,0.5481243133544922
ObjectDetector,153.1674861907959
ObjectTracker,0.5404949188232422
ObjectDetector,139.94431495666504
ObjectTracker,0.5524158477783203
ObjectDetector,154.6008586883545
ObjectTracker,0.33354759216308594
ObjectDetector,140.61379432678223
ObjectTracker,0.5471706390380859
ObjectDetector,149.89662170410156
ObjectTracker,0.5443096160888672
ObjectDetector,140.81764221191406
ObjectTracker,0.5323886871337891
ObjectDetector,158.0183506011963
ObjectTracker,0.5095005035400391
ObjectDetector,170.8524227142334
ObjectTracker,0.5345344543457031
ObjectDetector,146.43096923828125
