module_name,completion_time
ObjectDetector,142.02570915222168
ObjectTracker,0.20623207092285156
ObjectDetector,139.61410522460938
ObjectTracker,0.1881122589111328
ObjectDetector,142.13156700134277
ObjectTracker,0.17952919006347656
ObjectDetector,137.1915340423584
ObjectTracker,0.18715858459472656
ObjectDetector,141.82710647583008
ObjectTracker,0.18596649169921875
ObjectDetector,141.71242713928223
ObjectTracker,0.18072128295898438
ObjectDetector,143.0513858795166
ObjectTracker,0.1766681671142578
ObjectDetector,142.70663261413574
ObjectTracker,0.18215179443359375
ObjectDetector,142.63248443603516
ObjectTracker,0.1773834228515625
ObjectDetector,143.04232597351074
ObjectTracker,0.18858909606933594
ObjectDetector,161.78631782531738
ObjectTracker,0.17952919006347656
ObjectDetector,152.59456634521484
ObjectTracker,0.18739700317382812
ObjectDetector,186.9344711303711
ObjectTracker,0.1971721649169922
ObjectDetector,137.56418228149414
ObjectTracker,0.20933151245117188
ObjectDetector,138.25035095214844
ObjectTracker,0.19288063049316406
ObjectDetector,136.58833503723145
ObjectTracker,0.194549560546875
ObjectDetector,138.77224922180176
ObjectTracker,0.17976760864257812
ObjectDetector,134.2170238494873
ObjectTracker,0.179290771484375
ObjectDetector,133.81290435791016
ObjectTracker,0.17762184143066406
ObjectDetector,136.85250282287598
ObjectTracker,0.1888275146484375
ObjectDetector,138.7174129486084
ObjectTracker,0.17595291137695312
ObjectDetector,138.2617950439453
ObjectTracker,0.1862049102783203
ObjectDetector,147.95899391174316
ObjectTracker,0.18310546875
ObjectDetector,146.23045921325684
ObjectTracker,0.19431114196777344
ObjectDetector,138.22221755981445
ObjectTracker,0.19097328186035156
ObjectDetector,146.16727828979492
ObjectTracker,0.1785755157470703
ObjectDetector,144.44708824157715
ObjectTracker,0.17786026000976562
ObjectDetector,142.43674278259277
ObjectTracker,0.18906593322753906
ObjectDetector,143.9201831817627
ObjectTracker,0.17786026000976562
ObjectDetector,138.4885311126709
ObjectTracker,0.17786026000976562
ObjectDetector,137.4356746673584
ObjectTracker,0.17547607421875
ObjectDetector,143.76235008239746
ObjectTracker,0.1766681671142578
ObjectDetector,136.90948486328125
ObjectTracker,0.1785755157470703
ObjectDetector,140.26761054992676
ObjectTracker,0.18596649169921875
ObjectDetector,141.7062282562256
ObjectTracker,0.1785755157470703
ObjectDetector,141.39509201049805
ObjectTracker,0.1800060272216797
ObjectDetector,144.74201202392578
ObjectTracker,0.18024444580078125
ObjectDetector,148.78106117248535
ObjectTracker,0.18072128295898438
ObjectDetector,140.397310256958
ObjectTracker,0.17833709716796875
ObjectDetector,141.10469818115234
ObjectTracker,0.18143653869628906
ObjectDetector,142.78793334960938
ObjectTracker,0.18596649169921875
ObjectDetector,139.50681686401367
ObjectTracker,0.20647048950195312
ObjectDetector,141.37840270996094
ObjectTracker,0.1811981201171875
ObjectDetector,137.42899894714355
ObjectTracker,0.18262863159179688
ObjectDetector,140.91873168945312
ObjectTracker,0.1804828643798828
ObjectDetector,139.23382759094238
ObjectTracker,0.17714500427246094
ObjectDetector,136.06572151184082
ObjectTracker,0.1766681671142578
ObjectDetector,138.17501068115234
ObjectTracker,0.17690658569335938
ObjectDetector,135.69307327270508
ObjectTracker,0.18334388732910156
ObjectDetector,135.18738746643066
ObjectTracker,0.17881393432617188
ObjectDetector,137.02774047851562
ObjectTracker,0.18358230590820312
ObjectDetector,135.8349323272705
ObjectTracker,0.18978118896484375
ObjectDetector,143.98574829101562
ObjectTracker,0.17881393432617188
ObjectDetector,142.0440673828125
ObjectTracker,0.1785755157470703
ObjectDetector,136.86108589172363
ObjectTracker,0.1766681671142578
ObjectDetector,137.17985153198242
ObjectTracker,0.17642974853515625
ObjectDetector,137.8345489501953
ObjectTracker,0.18334388732910156
ObjectDetector,135.70189476013184
ObjectTracker,0.3781318664550781
ObjectDetector,143.99290084838867
ObjectTracker,0.4363059997558594
ObjectDetector,143.67389678955078
ObjectTracker,0.3464221954345703
ObjectDetector,143.64051818847656
ObjectTracker,0.19097328186035156
ObjectDetector,142.99249649047852
ObjectTracker,0.17881393432617188
ObjectDetector,138.32855224609375
ObjectTracker,0.1773834228515625
ObjectDetector,141.80254936218262
ObjectTracker,0.1804828643798828
ObjectDetector,137.32266426086426
ObjectTracker,0.1838207244873047
ObjectDetector,140.4893398284912
ObjectTracker,0.18334388732910156
ObjectDetector,143.74732971191406
ObjectTracker,0.20432472229003906
ObjectDetector,135.56694984436035
ObjectTracker,0.17881393432617188
ObjectDetector,138.14997673034668
ObjectTracker,0.18286705017089844
ObjectDetector,142.65131950378418
ObjectTracker,0.17952919006347656
ObjectDetector,138.50784301757812
ObjectTracker,0.3657341003417969
ObjectDetector,140.46216011047363
ObjectTracker,0.5984306335449219
ObjectDetector,145.10178565979004
ObjectTracker,0.47469139099121094
ObjectDetector,142.3187255859375
ObjectTracker,0.6473064422607422
ObjectDetector,139.54472541809082
ObjectTracker,0.3795623779296875
ObjectDetector,141.54505729675293
ObjectTracker,0.35119056701660156
ObjectDetector,138.81158828735352
ObjectTracker,0.1773834228515625
ObjectDetector,138.76914978027344
ObjectTracker,0.19121170043945312
ObjectDetector,141.74509048461914
ObjectTracker,0.370025634765625
ObjectDetector,140.14363288879395
ObjectTracker,0.5822181701660156
ObjectDetector,142.09365844726562
ObjectTracker,0.5865097045898438
ObjectDetector,139.65439796447754
ObjectTracker,0.6062984466552734
ObjectDetector,142.08054542541504
ObjectTracker,0.40268898010253906
ObjectDetector,143.1751251220703
ObjectTracker,0.6055831909179688
ObjectDetector,139.46533203125
ObjectTracker,0.6170272827148438
ObjectDetector,144.28329467773438
ObjectTracker,0.6196498870849609
ObjectDetector,138.95606994628906
ObjectTracker,0.5950927734375
ObjectDetector,139.65272903442383
ObjectTracker,0.5934238433837891
ObjectDetector,140.3038501739502
ObjectTracker,0.5753040313720703
ObjectDetector,142.03858375549316
ObjectTracker,0.5896091461181641
ObjectDetector,140.49148559570312
ObjectTracker,0.6434917449951172
ObjectDetector,141.9832706451416
ObjectTracker,0.6306171417236328
ObjectDetector,141.84951782226562
ObjectTracker,0.5850791931152344
ObjectDetector,145.42317390441895
ObjectTracker,0.5979537963867188
ObjectDetector,143.64171028137207
ObjectTracker,0.5931854248046875
ObjectDetector,146.2538242340088
ObjectTracker,0.5886554718017578
ObjectDetector,144.06847953796387
ObjectTracker,0.6024837493896484
ObjectDetector,142.83037185668945
ObjectTracker,0.5903244018554688
ObjectDetector,146.53420448303223
ObjectTracker,0.60272216796875
ObjectDetector,141.39342308044434
ObjectTracker,0.5822181701660156
ObjectDetector,142.7288055419922
ObjectTracker,0.5898475646972656
ObjectDetector,139.9540901184082
ObjectTracker,0.5841255187988281
ObjectDetector,143.66602897644043
ObjectTracker,0.6079673767089844
ObjectDetector,139.83535766601562
ObjectTracker,0.5896091461181641
ObjectDetector,143.7513828277588
ObjectTracker,0.6153583526611328
ObjectDetector,140.69533348083496
ObjectTracker,0.6000995635986328
ObjectDetector,141.15524291992188
ObjectTracker,0.5791187286376953
ObjectDetector,145.5385684967041
ObjectTracker,0.5888938903808594
ObjectDetector,146.7726230621338
ObjectTracker,0.6239414215087891
ObjectDetector,145.82276344299316
ObjectTracker,0.5803108215332031
ObjectDetector,139.71924781799316
ObjectTracker,0.5819797515869141
ObjectDetector,148.54049682617188
ObjectTracker,0.5996227264404297
ObjectDetector,143.81933212280273
ObjectTracker,0.6036758422851562
ObjectDetector,142.3327922821045
ObjectTracker,0.6029605865478516
ObjectDetector,140.36273956298828
ObjectTracker,0.5960464477539062
ObjectDetector,141.8895721435547
ObjectTracker,0.5853176116943359
ObjectDetector,145.4932689666748
ObjectTracker,0.5991458892822266
ObjectDetector,148.76747131347656
ObjectTracker,0.6256103515625
ObjectDetector,144.58465576171875
ObjectTracker,0.6186962127685547
ObjectDetector,147.0324993133545
ObjectTracker,0.3986358642578125
ObjectDetector,143.35322380065918
ObjectTracker,0.6160736083984375
ObjectDetector,145.57290077209473
ObjectTracker,0.5884170532226562
ObjectDetector,143.25547218322754
ObjectTracker,0.3857612609863281
