module_name,completion_time
ObjectDetector,141.27087593078613
ObjectTracker,0.13303756713867188
ObjectDetector,138.05556297302246
ObjectTracker,0.11301040649414062
ObjectDetector,138.97228240966797
ObjectTracker,0.11324882507324219
ObjectDetector,140.34223556518555
ObjectTracker,0.13399124145507812
ObjectDetector,141.5097713470459
ObjectTracker,0.11444091796875
ObjectDetector,138.11922073364258
ObjectTracker,0.11134147644042969
ObjectDetector,136.9020938873291
ObjectTracker,0.11205673217773438
ObjectDetector,134.83786582946777
ObjectTracker,0.1125335693359375
ObjectDetector,139.00256156921387
ObjectTracker,0.11038780212402344
ObjectDetector,144.24872398376465
ObjectTracker,0.11157989501953125
ObjectDetector,138.3833885192871
ObjectTracker,0.10991096496582031
ObjectDetector,137.85314559936523
ObjectTracker,0.11110305786132812
ObjectDetector,139.91284370422363
ObjectTracker,0.11134147644042969
ObjectDetector,137.53414154052734
ObjectTracker,0.11491775512695312
ObjectDetector,139.96410369873047
ObjectTracker,0.11157989501953125
ObjectDetector,142.3802375793457
ObjectTracker,0.11086463928222656
ObjectDetector,138.5173797607422
ObjectTracker,0.11110305786132812
ObjectDetector,138.21959495544434
ObjectTracker,0.11038780212402344
ObjectDetector,139.42909240722656
ObjectTracker,0.11563301086425781
ObjectDetector,139.14108276367188
ObjectTracker,0.10991096496582031
ObjectDetector,140.82956314086914
ObjectTracker,0.11444091796875
ObjectDetector,142.40694046020508
ObjectTracker,0.3197193145751953
ObjectDetector,141.0806179046631
ObjectTracker,0.5753040313720703
ObjectDetector,138.09585571289062
ObjectTracker,0.49567222595214844
ObjectDetector,135.70046424865723
ObjectTracker,0.4928112030029297
ObjectDetector,137.64500617980957
ObjectTracker,0.4897117614746094
ObjectDetector,145.52807807922363
ObjectTracker,0.5190372467041016
ObjectDetector,143.42808723449707
ObjectTracker,0.5006790161132812
ObjectDetector,143.93091201782227
ObjectTracker,0.5202293395996094
ObjectDetector,140.19489288330078
ObjectTracker,0.5021095275878906
ObjectDetector,141.3593292236328
ObjectTracker,0.5104541778564453
ObjectDetector,138.11683654785156
ObjectTracker,0.5049705505371094
ObjectDetector,140.27690887451172
ObjectTracker,0.5078315734863281
ObjectDetector,141.19982719421387
ObjectTracker,0.5235671997070312
ObjectDetector,136.28053665161133
ObjectTracker,0.5037784576416016
ObjectDetector,139.8637294769287
ObjectTracker,0.5199909210205078
ObjectDetector,139.07384872436523
ObjectTracker,0.5056858062744141
ObjectDetector,141.8907642364502
ObjectTracker,0.5228519439697266
ObjectDetector,140.8703327178955
ObjectTracker,0.522613525390625
