module_name,completion_time
ObjectDetector,138.08894157409668
ObjectTracker,0.1976490020751953
ObjectDetector,134.60779190063477
ObjectTracker,0.18596649169921875
ObjectDetector,137.6192569732666
ObjectTracker,0.17595291137695312
ObjectDetector,133.5599422454834
ObjectTracker,0.17786026000976562
ObjectDetector,135.11967658996582
ObjectTracker,0.1785755157470703
ObjectDetector,137.96138763427734
ObjectTracker,0.17642974853515625
ObjectDetector,136.31153106689453
ObjectTracker,0.1766681671142578
ObjectDetector,138.1535530090332
ObjectTracker,0.17905235290527344
ObjectDetector,139.12630081176758
ObjectTracker,0.1747608184814453
ObjectDetector,139.4650936126709
ObjectTracker,0.17952919006347656
ObjectDetector,145.80368995666504
ObjectTracker,0.1811981201171875
ObjectDetector,141.4494514465332
ObjectTracker,0.18072128295898438
ObjectDetector,134.2630386352539
ObjectTracker,0.17571449279785156
ObjectDetector,133.18395614624023
ObjectTracker,0.17333030700683594
ObjectDetector,134.92631912231445
ObjectTracker,0.17642974853515625
ObjectDetector,137.25590705871582
ObjectTracker,0.18548965454101562
ObjectDetector,136.60573959350586
ObjectTracker,0.1811981201171875
ObjectDetector,137.27998733520508
ObjectTracker,0.17642974853515625
ObjectDetector,133.89325141906738
ObjectTracker,0.17714500427246094
ObjectDetector,133.85558128356934
ObjectTracker,0.17404556274414062
ObjectDetector,141.32165908813477
ObjectTracker,0.1735687255859375
ObjectDetector,138.3054256439209
ObjectTracker,0.17881393432617188
ObjectDetector,137.39466667175293
ObjectTracker,0.18072128295898438
ObjectDetector,137.74561882019043
ObjectTracker,0.1926422119140625
ObjectDetector,138.3519172668457
ObjectTracker,0.1811981201171875
ObjectDetector,143.93949508666992
ObjectTracker,0.17714500427246094
ObjectDetector,141.40844345092773
ObjectTracker,0.179290771484375
ObjectDetector,145.8132266998291
ObjectTracker,0.18286705017089844
ObjectDetector,138.31281661987305
ObjectTracker,0.1780986785888672
ObjectDetector,143.56565475463867
ObjectTracker,0.1761913299560547
ObjectDetector,142.76361465454102
ObjectTracker,0.18453598022460938
ObjectDetector,146.7421054840088
ObjectTracker,0.18143653869628906
ObjectDetector,142.51351356506348
ObjectTracker,0.1804828643798828
ObjectDetector,142.8217887878418
ObjectTracker,0.1900196075439453
ObjectDetector,140.3486728668213
ObjectTracker,0.1800060272216797
ObjectDetector,142.53735542297363
ObjectTracker,0.1842975616455078
ObjectDetector,139.7693157196045
ObjectTracker,0.17333030700683594
ObjectDetector,141.23797416687012
ObjectTracker,0.19168853759765625
ObjectDetector,140.2735710144043
ObjectTracker,0.17714500427246094
ObjectDetector,141.23272895812988
ObjectTracker,0.17690658569335938
ObjectDetector,143.42856407165527
ObjectTracker,0.18072128295898438
ObjectDetector,142.81940460205078
ObjectTracker,0.1823902130126953
ObjectDetector,145.69664001464844
ObjectTracker,0.18906593322753906
ObjectDetector,143.1286334991455
ObjectTracker,0.17881393432617188
ObjectDetector,143.39613914489746
ObjectTracker,0.19049644470214844
ObjectDetector,139.27006721496582
ObjectTracker,0.19884109497070312
ObjectDetector,140.05112648010254
ObjectTracker,0.17499923706054688
ObjectDetector,140.46645164489746
ObjectTracker,0.17213821411132812
ObjectDetector,140.16103744506836
ObjectTracker,0.17642974853515625
ObjectDetector,140.89703559875488
ObjectTracker,0.18215179443359375
ObjectDetector,139.65511322021484
ObjectTracker,0.17547607421875
ObjectDetector,141.55054092407227
ObjectTracker,0.38933753967285156
ObjectDetector,142.78197288513184
ObjectTracker,0.4265308380126953
ObjectDetector,144.2110538482666
ObjectTracker,0.34618377685546875
ObjectDetector,148.46563339233398
ObjectTracker,0.18358230590820312
ObjectDetector,145.71309089660645
ObjectTracker,0.18215179443359375
ObjectDetector,141.29018783569336
ObjectTracker,0.19431114196777344
ObjectDetector,141.03150367736816
ObjectTracker,0.1857280731201172
ObjectDetector,139.18638229370117
ObjectTracker,0.17952919006347656
ObjectDetector,146.35062217712402
ObjectTracker,0.36835670471191406
ObjectDetector,146.41094207763672
ObjectTracker,0.6000995635986328
ObjectDetector,142.31514930725098
ObjectTracker,0.3795623779296875
ObjectDetector,139.31679725646973
ObjectTracker,0.6527900695800781
ObjectDetector,138.91005516052246
ObjectTracker,0.37288665771484375
ObjectDetector,140.28501510620117
ObjectTracker,0.3399848937988281
ObjectDetector,141.22939109802246
ObjectTracker,0.3654956817626953
ObjectDetector,148.14996719360352
ObjectTracker,0.3955364227294922
ObjectDetector,143.7513828277588
ObjectTracker,0.3421306610107422
ObjectDetector,142.80080795288086
ObjectTracker,0.3681182861328125
ObjectDetector,142.17138290405273
ObjectTracker,0.3790855407714844
ObjectDetector,141.60466194152832
ObjectTracker,0.5884170532226562
ObjectDetector,153.66792678833008
ObjectTracker,0.8084774017333984
ObjectDetector,145.66922187805176
ObjectTracker,0.7467269897460938
ObjectDetector,144.0126895904541
ObjectTracker,0.6744861602783203
ObjectDetector,139.56642150878906
ObjectTracker,0.6396770477294922
ObjectDetector,139.96577262878418
ObjectTracker,0.621795654296875
ObjectDetector,139.28794860839844
ObjectTracker,0.5877017974853516
ObjectDetector,150.3136157989502
ObjectTracker,0.6144046783447266
ObjectDetector,140.25139808654785
ObjectTracker,0.644683837890625
ObjectDetector,143.2054042816162
ObjectTracker,0.6084442138671875
ObjectDetector,144.13118362426758
ObjectTracker,0.5891323089599609
ObjectDetector,144.40131187438965
ObjectTracker,0.5927085876464844
ObjectDetector,148.8208770751953
ObjectTracker,0.6034374237060547
ObjectDetector,141.97516441345215
ObjectTracker,0.5927085876464844
ObjectDetector,145.06292343139648
ObjectTracker,0.6031990051269531
ObjectDetector,139.24241065979004
ObjectTracker,0.5915164947509766
ObjectDetector,143.61047744750977
ObjectTracker,0.5872249603271484
ObjectDetector,142.21572875976562
ObjectTracker,0.5884170532226562
ObjectDetector,145.0345516204834
ObjectTracker,0.9219646453857422
ObjectDetector,148.96368980407715
ObjectTracker,0.7159709930419922
ObjectDetector,142.5454616546631
ObjectTracker,0.6988048553466797
ObjectDetector,138.23914527893066
ObjectTracker,0.6272792816162109
ObjectDetector,139.27340507507324
ObjectTracker,0.8168220520019531
ObjectDetector,145.68662643432617
ObjectTracker,0.7259845733642578
ObjectDetector,136.9040012359619
ObjectTracker,0.6692409515380859
ObjectDetector,139.26434516906738
ObjectTracker,0.6008148193359375
ObjectDetector,140.25568962097168
ObjectTracker,0.5896091461181641
ObjectDetector,135.99586486816406
ObjectTracker,0.5793571472167969
ObjectDetector,143.10526847839355
ObjectTracker,0.5884170532226562
ObjectDetector,145.86663246154785
ObjectTracker,0.5977153778076172
ObjectDetector,147.46665954589844
ObjectTracker,0.5898475646972656
ObjectDetector,143.19992065429688
ObjectTracker,0.5862712860107422
ObjectDetector,145.87879180908203
ObjectTracker,0.6051063537597656
ObjectDetector,137.33792304992676
ObjectTracker,0.5831718444824219
ObjectDetector,137.94374465942383
ObjectTracker,0.6010532379150391
ObjectDetector,135.1795196533203
ObjectTracker,0.5903244018554688
ObjectDetector,148.80013465881348
ObjectTracker,0.5884170532226562
ObjectDetector,141.5698528289795
ObjectTracker,0.7462501525878906
ObjectDetector,144.27757263183594
ObjectTracker,0.7135868072509766
ObjectDetector,149.41000938415527
ObjectTracker,0.675201416015625
ObjectDetector,139.27936553955078
ObjectTracker,0.6043910980224609
ObjectDetector,144.47546005249023
ObjectTracker,0.6163120269775391
ObjectDetector,147.4936008453369
ObjectTracker,0.6041526794433594
ObjectDetector,145.83945274353027
ObjectTracker,0.5991458892822266
ObjectDetector,142.4260139465332
ObjectTracker,0.5953311920166016
ObjectDetector,144.36936378479004
ObjectTracker,0.6034374237060547
ObjectDetector,146.453857421875
ObjectTracker,0.6184577941894531
ObjectDetector,151.22127532958984
ObjectTracker,0.6167888641357422
ObjectDetector,148.41818809509277
ObjectTracker,0.6079673767089844
ObjectDetector,147.9647159576416
ObjectTracker,0.5977153778076172
