module_name,completion_time
ObjectDetector,144.0587043762207
ObjectTracker,0.16498565673828125
ObjectDetector,140.2454376220703
ObjectTracker,0.125885009765625
ObjectDetector,140.24877548217773
ObjectTracker,0.12636184692382812
ObjectDetector,140.20466804504395
ObjectTracker,0.12040138244628906
ObjectDetector,147.89867401123047
ObjectTracker,0.152587890625
ObjectDetector,139.49203491210938
ObjectTracker,0.12421607971191406
ObjectDetector,142.35734939575195
ObjectTracker,0.1285076141357422
ObjectDetector,140.1224136352539
ObjectTracker,0.12230873107910156
ObjectDetector,142.1811580657959
ObjectTracker,0.14829635620117188
ObjectDetector,143.62454414367676
ObjectTracker,0.12826919555664062
ObjectDetector,141.38150215148926
ObjectTracker,0.14090538024902344
ObjectDetector,141.0074234008789
ObjectTracker,0.13780593872070312
ObjectDetector,139.01042938232422
ObjectTracker,0.12302398681640625
ObjectDetector,137.27831840515137
ObjectTracker,0.13828277587890625
ObjectDetector,135.83612442016602
ObjectTracker,0.12803077697753906
ObjectDetector,139.21046257019043
ObjectTracker,0.12969970703125
ObjectDetector,140.794038772583
ObjectTracker,0.12993812561035156
ObjectDetector,137.71677017211914
ObjectTracker,0.14281272888183594
ObjectDetector,137.99095153808594
ObjectTracker,0.11944770812988281
ObjectDetector,140.11812210083008
ObjectTracker,0.11873245239257812
ObjectDetector,138.73028755187988
ObjectTracker,0.12063980102539062
ObjectDetector,138.3383274078369
ObjectTracker,0.1468658447265625
ObjectDetector,138.6432647705078
ObjectTracker,0.11944770812988281
ObjectDetector,136.4128589630127
ObjectTracker,0.11920928955078125
ObjectDetector,135.0855827331543
ObjectTracker,0.12445449829101562
ObjectDetector,134.27209854125977
ObjectTracker,0.1201629638671875
ObjectDetector,136.29579544067383
ObjectTracker,0.11849403381347656
ObjectDetector,138.45324516296387
ObjectTracker,0.12087821960449219
ObjectDetector,140.99454879760742
ObjectTracker,0.1201629638671875
ObjectDetector,139.12439346313477
ObjectTracker,0.12302398681640625
ObjectDetector,139.54997062683105
ObjectTracker,0.12087821960449219
ObjectDetector,140.44570922851562
ObjectTracker,0.11467933654785156
ObjectDetector,142.04716682434082
ObjectTracker,0.11086463928222656
ObjectDetector,138.33236694335938
ObjectTracker,0.11348724365234375
ObjectDetector,138.0484104156494
ObjectTracker,0.12135505676269531
ObjectDetector,139.3892765045166
ObjectTracker,0.11420249938964844
ObjectDetector,137.86649703979492
ObjectTracker,0.10824203491210938
ObjectDetector,139.56713676452637
ObjectTracker,0.10895729064941406
ObjectDetector,139.48583602905273
ObjectTracker,0.10752677917480469
ObjectDetector,138.21792602539062
ObjectTracker,0.32019615173339844
ObjectDetector,140.55895805358887
ObjectTracker,0.5638599395751953
ObjectDetector,157.93633460998535
ObjectTracker,0.5033016204833984
ObjectDetector,151.04389190673828
ObjectTracker,0.3027915954589844
ObjectDetector,158.77318382263184
ObjectTracker,0.31375885009765625
ObjectDetector,154.01816368103027
ObjectTracker,0.12803077697753906
ObjectDetector,148.80752563476562
ObjectTracker,0.12469291687011719
ObjectDetector,145.125150680542
ObjectTracker,0.1239776611328125
ObjectDetector,142.0140266418457
ObjectTracker,0.1251697540283203
ObjectDetector,137.72082328796387
ObjectTracker,0.14543533325195312
ObjectDetector,147.95684814453125
ObjectTracker,0.14138221740722656
ObjectDetector,141.3557529449463
ObjectTracker,0.12183189392089844
ObjectDetector,138.63205909729004
ObjectTracker,0.30922889709472656
ObjectDetector,163.95878791809082
ObjectTracker,0.5207061767578125
ObjectDetector,164.5503044128418
ObjectTracker,0.5724430084228516
ObjectDetector,172.41168022155762
ObjectTracker,0.5629062652587891
ObjectDetector,149.0614414215088
ObjectTracker,0.5323886871337891
ObjectDetector,147.04084396362305
ObjectTracker,0.3273487091064453
ObjectDetector,139.64033126831055
ObjectTracker,0.5483627319335938
ObjectDetector,144.45185661315918
ObjectTracker,0.3325939178466797
ObjectDetector,150.75159072875977
ObjectTracker,0.5619525909423828
ObjectDetector,182.2948455810547
ObjectTracker,0.3402233123779297
ObjectDetector,168.77007484436035
ObjectTracker,0.28824806213378906
ObjectDetector,154.4933319091797
ObjectTracker,0.3058910369873047
ObjectDetector,159.14630889892578
ObjectTracker,0.7295608520507812
ObjectDetector,167.6347255706787
ObjectTracker,0.6396770477294922
ObjectDetector,151.3986587524414
ObjectTracker,0.5383491516113281
ObjectDetector,158.7522029876709
ObjectTracker,0.5457401275634766
ObjectDetector,165.71855545043945
ObjectTracker,0.6997585296630859
ObjectDetector,169.62480545043945
ObjectTracker,0.5838871002197266
ObjectDetector,154.47521209716797
ObjectTracker,0.5548000335693359
ObjectDetector,134.6578598022461
ObjectTracker,0.5388259887695312
ObjectDetector,164.9923324584961
ObjectTracker,0.6349086761474609
ObjectDetector,142.76623725891113
ObjectTracker,0.5331039428710938
ObjectDetector,156.24499320983887
ObjectTracker,0.5571842193603516
ObjectDetector,150.13670921325684
ObjectTracker,0.5309581756591797
ObjectDetector,156.829833984375
ObjectTracker,0.5433559417724609
ObjectDetector,149.78575706481934
ObjectTracker,0.6899833679199219
ObjectDetector,150.48623085021973
ObjectTracker,0.8702278137207031
ObjectDetector,162.72950172424316
ObjectTracker,0.7791519165039062
ObjectDetector,151.14116668701172
ObjectTracker,0.6792545318603516
ObjectDetector,149.60861206054688
ObjectTracker,0.6299018859863281
ObjectDetector,164.63828086853027
ObjectTracker,0.5249977111816406
ObjectDetector,141.5412425994873
ObjectTracker,0.5438327789306641
